patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	coupling_ratio_mean	coupling_ratio_std
91	141.630222552011	38.7161378520973	2094	141.589645441686	38.712981908538	2218	141.655458173247	38.7445422069561	2217	141.645570251803	38.6908786076592	0.492292414022987	0.0385011843309193
92	140.292971929369	35.9718225427838	2411	140.334393004259	35.9999486232826	2410	140.298969240211	35.9540243560978	2286	140.245572694467	35.9614785426327	0.0591115409378242	0.00422111669941746
93	142.226799581846	41.3331642413667	2021	142.262920361095	41.352518902852	2020	142.237845217938	41.3016803688178	1898	142.17962977046	41.3452774497107	1	0
94	141.103587169846	38.2953016354275	1233	141.062623479713	38.291677645659	1354	141.131633815923	38.3235487430401	1353	141.116512485636	38.2706673314128	0.237330509734536	0.0272318197707246
95	141.243003663408	37.2107414470424	2562	141.236145195887	37.231383239854	2687	141.288014425551	37.2177677719565	2561	141.204867389459	37.1830586078699	0.830848418274403	0.241154201332617
96	140.389161239176	36.3682968986834	1924	140.35977363288	36.3543258071221	1925	140.393130964001	36.40141655147	2047	140.414579329451	36.349141846624	0.144963832189002	0.0117105884089513
97	140.139527622017	36.7120405059602	1081	140.167550214433	36.6925904235631	961	140.111629484648	36.6971154961853	962	140.139400841116	36.7464088370864	0.116699063013489	0.00747027450770434
98	140.712886713478	36.2230185082229	2919	140.752880106317	36.2513604286199	2918	140.719110562839	36.2045662022211	2792	140.66668795347	36.2131135196294	0.194554776305371	0.017870121929237
99	141.267331859492	36.9451724840481	2934	141.239980844395	36.962876256201	3061	141.297717270034	36.9599950149905	3060	141.264298045249	36.9126389865177	0.426680317917472	0.0857172445884312
100	142.15190699538	37.1813372908786	4633	142.182903319143	37.1966309438945	4632	142.149656186397	37.1492481202847	4499	142.12316226919	37.1981251159766	0.293917456804055	0.385919060319721
101	141.955071257019	37.4562630379381	3845	141.989924726644	37.4848671837782	3844	141.964277090726	37.4347585980013	3714	141.911026683419	37.4491496009888	0.599786721419267	0.252044505515261
102	141.229553314698	36.1531941911629	4211	141.254802836917	36.1337873475136	4079	141.200190810183	36.1394445286374	4080	141.233666646179	36.1863442407945	0.363360005287254	0.0213900963230046
103	141.811359424405	37.1274282886317	3838	141.782794751892	37.1446071662505	3969	141.841946600015	37.1426740732612	3968	141.80933732928	37.0949960914687	0.21512844971123	0.133190925104339
104	143.173207123964	39.1065142713616	5485	143.213385017506	39.11179440803	5347	143.149017222485	39.0768751069665	5348	143.157226941463	39.1308625631968	0.464804257469231	0.0467443592988683
105	143.091166767956	37.4602892242481	6293	143.081542552013	37.481581569086	6435	143.135673130715	37.4680760071699	6292	143.056300160124	37.4311959050939	1	0
106	141.091175841789	35.8811877185755	4338	141.138288256764	35.8914210610027	4205	141.050191494666	35.8528463184803	4206	141.085066801272	35.8992796859706	0.122108466534919	0.00744059036938044
107	142.562154278087	38.4305192476387	4390	142.603801256422	38.4361859628457	4257	142.535063522238	38.400922432537	4258	142.547607609213	38.4544377604229	0.441534270088435	0.0947791820705949
108	142.41956598373	37.245081998832	5039	142.413629277639	37.2648786889377	5175	142.465506576226	37.2524319612997	5038	142.379579361827	37.2179194216249	0.1688785372847	0.206243711811425
109	142.269776543475	36.53980281383	5851	142.262909410243	36.5590796818306	5991	142.315617268823	36.5488693253711	5850	142.230820801665	36.5114439852975	0.101555042387262	0.264553450914416
110	143.230389581942	39.0874867875119	5484	143.206705922279	39.0578058670267	5485	143.213385017506	39.11179440803	5623	143.271085169154	39.0928491320292	0.428289642290207	0.0616795615781274
111	142.369349333124	36.2685561541142	6553	142.363157576767	36.2873104221381	6696	142.415177930624	36.2782041281938	6552	142.32973099942	36.2401383048866	0.204705007125708	0.0565358364341196
112	142.619036309671	36.3663277777742	7133	142.645199780271	36.347880261483	6987	142.58920666579	36.3521496105823	6988	142.622703311048	36.3989466791608	0.14464478616825	0.0674975920832807
113	142.338178461037	35.7009723059438	7561	142.367682428762	35.7140077321223	7560	142.332996923885	35.6675937668471	7413	142.313856806751	35.7213090911488	0.048829791718094	0.00327914841342667
114	143.053425532152	36.6016834881227	7729	143.090096632738	36.6236308365941	7728	143.05557613919	36.5776261806127	7580	143.014612606617	36.6037812846867	0.044543438379759	0.0235655550074897
115	146.549361952817	42.0408303053948	7699	146.602218957754	42.0519553942666	7698	146.541833615476	42.0216655293743	7551	146.504039424694	42.0488483613135	0.00019342244377045	6.6686125087096e-06
116	141.807956509219	36.1405810804497	5426	141.801920403563	36.1590222963493	5564	141.854287226642	36.1502991206969	5425	141.767680490342	36.1124060026468	0.369286121881395	0.018560607125748
117	142.325412514893	37.0838895898728	5172	142.365110629747	37.1112830816075	5171	142.331617893002	37.0642529353539	5035	142.279526386448	37.076116977816	0.487870223891292	0.429741649097382
