site_id	lon	lat	observed_east_mm_per_yr	observed_north_mm_per_yr	modeled_east_mean_mm_per_yr	modeled_north_mean_mm_per_yr	modeled_east_std_mm_per_yr	modeled_north_std_mm_per_yr
162	139.060000001237	36.5389999999698	-7.56703168315	0.273617448034	-5.91303666436906	-0.00831406607869742	0.186260520946763	0.0402132028550362
163	139.270000001411	36.0039999999611	-5.2020743434	-0.815395873414	-3.75168259997286	-0.295684119715061	0.135229690871309	0.0106612078266096
164	139.370000001474	35.8009999999572	-3.8284760237	-0.900868290255	-2.85751892206242	-0.221941790217096	0.105717984213798	0.0151340486216033
165	139.370000001542	35.6159999999545	-2.74299443457	-0.765924057631	-2.11645537497965	-0.140882312550882	0.0783369617472336	0.0164369781980442
166	141.450000000173	39.8489999999904	-18.0749967026	9.11047132665	-14.917703827327	9.92847102462687	0.239263625006813	0.138591047202811
167	140.990000000332	39.126999999986	-16.8181249502	9.6622351987	-17.335745084749	8.96819068195387	0.297372759295866	0.205949760013149
168	140.650000000588	37.9839999999766	-15.6604186682	5.09938155562	-16.3868046604749	5.64478535070556	0.478772625802252	0.308625144700746
169	140.820000000252	40.044999999992	-14.6596027355	7.86774875824	-10.0587195354545	6.90050456472185	0.169729706946907	0.0807949990949644
170	140.090000000616	38.4339999999826	-12.650272004	4.6169207759	-13.8015657095115	4.67642092662144	0.290690302851003	0.18341476812947
171	140.840000000713	37.0179999999641	-16.1339261532	4.18011202767	-16.0825254836228	7.05291602510176	0.775046884455829	0.312019186314924
172	139.400000001062	37.0369999999726	-10.0911536816	1.85385768507	-9.0349559502171	1.12749541630936	0.258045138717271	0.112533117802604
173	138.940000001158	36.7779999999734	-7.82210585349	0.699583054129	-6.51218854945726	0.244528367014925	0.186468760815455	0.0543237469647997
174	140.200000000628	38.288999999981	-13.1212403004	4.82334185742	-14.389042573365	4.75882844348711	0.316949250560762	0.208372391731791
175	139.520000001592	35.4189999999496	-1.68698028946	-0.413236672198	-1.42754317765265	0.0561657005698779	0.0587692257594568	0.0202312096289108
176	139.230000000849	37.8279999999811	-9.73253902403	2.69683972947	-9.831445327327	2.21291192427408	0.227429274425078	0.109349958624072
177	138.880000000863	37.7769999999826	-8.46203036598	2.06280932007	-8.40885705381275	1.64706574351425	0.186526990540333	0.083207541280541
178	138.780000000935	37.4989999999811	-8.07635058287	1.64277872677	-7.73245008082768	1.16014423858887	0.180777346194232	0.0723231383946358
179	138.920000000915	37.5899999999809	-8.60796876643	1.94328953837	-8.36213087835821	1.44408723571235	0.195837160148042	0.0825795213537486
180	140.090000001213	36.105999999955	-5.46789168251	0.73666562486	-5.52182997578019	0.628660311126187	0.256605100146054	0.058541337550063
181	139.54000000128	36.2949999999625	-7.65721654694	-0.0636497389572	-5.77684024850746	0.00225794719131615	0.225988974712355	0.0229190407305472
182	140.17000000114	36.2629999999568	-7.32199041648	1.29598465599	-7.32861295713704	1.04427998176391	0.349285478667228	0.0754758457856958
183	139.810000001258	36.2039999999588	-6.99559889704	0.0179981439335	-5.73577612184532	0.218214582618724	0.250427104244943	0.0242743048242322
184	140.540000001026	36.1809999999529	-5.78538106606	3.44359563635	-7.78801490672999	2.23351219221167	0.356074206546085	0.197213943055071
185	139.350000001363	36.1209999999619	-6.10736953454	-0.635406317599	-4.42903107713704	-0.237733751804613	0.16421874821702	0.0099847127239601
186	140.340000001128	36.0969999999529	-4.84442954425	2.27293186741	-6.00803124556309	1.2972922743555	0.281055548058129	0.115284708491667
187	139.640000001333	36.0869999999586	-5.95310847673	-0.547898036431	-4.60920717660787	-0.0539900670420624	0.189601984655929	0.0139216117439102
188	140.660000001031	35.9549999999482	-2.47712589264	5.64195580765	-4.71912241229308	2.40867371462687	0.234617703559404	0.245526527650803
189	140.400000001141	35.9699999999503	-3.04920617354	2.98308396195	-4.59883743894166	1.36924041567164	0.217177176171415	0.13029389839973
190	139.460000001418	35.9259999999581	-4.67317346083	-0.870401783227	-3.48777497214383	-0.203008754748982	0.134147686367919	0.0141707050436339
191	139.990000001295	35.9399999999532	-3.8403833423	0.222294381475	-3.91768434997286	0.362479059810041	0.176787943199541	0.0461204115114142
192	139.650000001382	35.9369999999563	-4.58089952374	-0.713832859559	-3.66399567132972	-0.0652813245183175	0.150349046642268	0.019755000159575
193	140.150000001264	35.8739999999507	-2.74588644943	1.1115104923	-3.46519153947083	0.668901154911805	0.162118634905132	0.0685426400086728
194	140.410000001184	35.8029999999473	-1.47401359266	3.03640202251	-2.85843058510176	1.33439902744912	0.149913052207244	0.124006954637019
195	139.810000001399	35.7799999999523	-2.96387817887	-0.333557622198	-2.78562628899593	0.138257209430122	0.119797268340694	0.0316003692891237
196	139.640000001445	35.7589999999537	-3.20015802382	-0.670575914488	-2.68238042367707	-0.0257481658751696	0.108867704290775	0.0228874720196403
197	140.020000001336	35.7859999999504	-2.42051718835	0.442198548571	-2.80439272731343	0.434242227652646	0.12899702050179	0.0500574817846477
198	140.650000001081	35.7769999999451	-1.04909480431	5.05588731898	-2.52945612176391	2.1678239207327	0.156779902195082	0.203612512228348
199	139.90000000141	35.6749999999497	-2.0505784822	0.0497413607223	-2.19369444309362	0.297540554545455	0.0997049976598932	0.0384678965675314
200	140.450000001213	35.6419999999441	-0.629398887134	2.85464037282	-1.6134827472863	1.39369069306649	0.109374812328362	0.118684265670292
201	139.670000001509	35.5629999999503	-2.01340488826	-0.39042930676	-1.81087096515604	0.100895553459973	0.0769237932770881	0.0252264754916666
202	139.470000001563	35.5209999999519	-2.16339216273	-0.589946964876	-1.76039728211669	-0.0316577831207598	0.0686251688698992	0.0187619733312781
203	139.65000000156	35.4359999999484	-1.53818823394	-0.264716585412	-1.39890779411126	0.148178717598372	0.0618175095519869	0.02454863578706
204	139.270000001512	35.7239999999572	-3.40912638197	-0.875087063777	-2.53111362137042	-0.239541158616011	0.0901334583563928	0.0144647146318567
