x_Sanriku y_Sanriku ae_model_Sanriku an_model_Sanriku au_model_Sanriku ve_1998_model_Sanriku vn_1998_model_Sanriku vu_1998_model_Sanriku ve_2009_model_Sanriku vn_2009_model_Sanriku vu_2009_model_Sanriku
-3.3306404925662099e+02 -2.9034661750703248e+02 1.0501439056845806e-03 -7.1959406790199538e-04 4.1140267252864522e-03 3.6255850144030339e-05 -7.5496766317657522e-07 -8.5312016743954678e-05 4.7807433106560725e-05 -8.6705024100985246e-06 -4.0057722765803702e-05
-3.0322829479823247e+02 -3.0671177415443924e+02 1.5495886472896370e-03 -6.3018150151437078e-04 3.5432786194592365e-03 2.0239479480541385e-05 -1.2755785564695682e-06 -6.0754707360336139e-05 3.7284954600727395e-05 -8.2075750731276467e-06 -2.1778642546284541e-05
-3.9399048795401944e+02 -2.2225640969131175e+02 -3.2057235713535363e-03 -3.3031242950355578e-03 5.4612891810795839e-03 1.7593008404504998e-04 7.4631066450217247e-05 -1.4603670653141792e-04 1.4066712476016108e-04 3.8296699204826112e-05 -8.5962525539542495e-05
-4.0417457736240959e+02 -2.2297595225215349e+02 -3.5143764343498916e-03 -3.0986086674010104e-03 5.5732375131806698e-03 1.8490416306421407e-04 6.8999180309026791e-05 -1.5260780307993737e-04 1.4624602228636527e-04 3.4914484967615679e-05 -9.1302190434950010e-05
-3.4755989615328031e+02 -2.1915341350661788e+02 -1.8286173575151196e-03 -3.6913191837449591e-03 4.8824444444637068e-03 1.3697417952013351e-04 8.1400362294283115e-05 -1.1442447284390525e-04 1.1685938858746719e-04 4.0795851273088565e-05 -6.0717583954804483e-05
-3.7435216126226618e+02 -2.4680513942762988e+02 -1.2864794077457799e-03 -2.0901893465914696e-03 5.0279962363888346e-03 1.1212785616952347e-04 3.7913699099629052e-05 -1.2587361701124698e-04 9.7976582684319887e-05 1.4921616287122883e-05 -7.0565658410969801e-05
-3.4138561566741868e+02 -2.5393402940193829e+02 -1.1187433962333416e-04 -1.9352326147337054e-03 4.5300949289884289e-03 7.4945645463095537e-05 3.1882391472917007e-05 -1.0159553732751689e-04 7.3715027727238862e-05 1.0594832710846249e-05 -5.1764493108644176e-05
-3.1324692501502091e+02 -3.4054089356060530e+02 1.7458750044030357e-03 -3.6483675370182345e-04 3.2290972607000815e-03 1.9559471278488596e-05 -4.5379661300743231e-06 -5.1832343893802860e-05 3.8764096326921988e-05 -8.5511704207943808e-06 -1.6312274026101963e-05
-2.0552903735641866e+02 -2.4378012217853805e+02 1.3064971489054839e-03 2.0681231354862102e-03 2.5970807588565942e-03 3.7237605385153306e-05 -1.1758158260106503e-04 -1.1749602136420959e-05 5.1609074023113628e-05 -9.4832228110716720e-05 1.6818286211001582e-05
-2.9654338701757763e+02 -1.9275100278659934e+02 -1.4996869328702360e-03 -3.9262064363368848e-03 4.1580950666675618e-03 1.4329642278688225e-04 7.3124031220330506e-05 -7.6664395844677102e-05 1.2679986652530965e-04 2.9935760420624774e-05 -3.0925350111333919e-05
-2.7941971109537786e+02 -2.5283399025519290e+02 1.0465758949877672e-03 -9.9877318183733588e-04 3.6340682222778353e-03 4.0233385302074608e-05 -3.9196549606192590e-06 -5.8660692384776782e-05 5.1745720146940046e-05 -1.4906159960829954e-05 -1.8685941939720594e-05
-2.8770511325778932e+02 -2.6586706955891458e+02 1.1659634476774837e-03 -9.9742850130426206e-04 3.6860088565908128e-03 3.3793125967304797e-05 2.2598192313134818e-07 -6.2395189992368573e-05 4.6618723891757118e-05 -1.0745731591215535e-05 -2.1849092569869634e-05
-2.7140312090180487e+02 -2.7563287763428343e+02 1.4107953210260925e-03 -5.2722978780773240e-04 3.3864036449530520e-03 2.4942115991998971e-05 -1.4124667002896358e-05 -4.9832842285284081e-05 4.0460864523285990e-05 -1.9924194668781414e-05 -1.2582402190800508e-05
-1.9282158516544268e+02 -3.3458496421265090e+02 1.2345588819203906e-04 8.8545536382199841e-04 2.4210614556450546e-03 6.1791150791009702e-05 -5.2039901692727972e-05 -1.5894085358405403e-05 6.3149165561122132e-05 -4.2299892690685989e-05 1.0737590653690201e-05
-1.0075732437795109e+02 8.8172754971467455e+01 -1.4024816620976147e-01 -4.5706473777752298e-02 3.4548594660811519e-02 4.0210117902455345e-03 4.4534824027048773e-04 -1.8924534789361975e-04 2.4782819619381582e-03 -5.7422971284787537e-05 1.9078919337530694e-04
-2.7167356325491249e+02 -2.9610926904358871e+02 1.4952960074444300e-03 -4.3550445984114180e-04 3.2296933077228555e-03 2.1025487910646248e-05 -1.2237708210396072e-05 -4.5847709806811353e-05 3.7473743992534977e-05 -1.7028257268648632e-05 -1.0321083421859945e-05
-2.5098980052105270e+02 -3.4731731407834212e+02 9.1185289190462318e-04 8.8482776958374642e-05 2.6090396988090528e-03 4.2245640117098527e-05 -1.9045969584713876e-05 -2.5647807374521704e-05 5.2276021928049382e-05 -1.8072659038171755e-05 3.0516293123778747e-06
-7.8426975640030975e+01 1.6992380724337758e+02 -6.0551483829684838e-01 -7.0196015033389292e-02 1.8601660959037070e-01 1.3952463299086643e-02 5.5376899213086038e-04 -3.3272217934136846e-03 7.2918000778213104e-03 -2.1838717323642174e-04 -1.2810390879196068e-03
-1.1937373366400892e+02 9.0269939863720353e+01 -1.5296604468955877e-01 -5.7346195787305404e-02 1.7465700550301819e-02 4.4158526885486162e-03 8.6710797409958310e-04 1.6055884653852154e-04 2.7332261969634699e-03 2.3629982043922367e-04 3.5268155259184157e-04
-1.5139164224726252e+02 -3.6070540755277662e+01 -1.4328029205100790e-02 -9.5901144245231357e-04 -2.7713162321908150e-03 6.9459068036093624e-04 -2.1246929920889178e-04 2.7828766361646977e-04 5.3698235910482756e-04 -2.2301842507586723e-04 2.4780318506237081e-04
-1.3193470281915131e+02 1.9242489297015689e+02 -5.6137435609776132e-01 -3.6512842697525472e-02 3.0312408808140859e-02 1.4563920043533747e-02 3.2534738424887808e-04 -1.1816052989385235e-03 8.3888021264583723e-03 -7.6293885423902148e-05 -8.4816880204897406e-04
-1.9856086920939518e+02 1.4920093109321284e+01 -4.8851469371354588e-02 -3.0151602614294323e-02 -3.1790153545554326e-03 1.7725535593615600e-03 6.0344491025280246e-04 3.0693713552123233e-04 1.2351873962766595e-03 2.7177728149556493e-04 2.7196796662112257e-04
-1.3591450549089694e+02 -1.4358784614122146e+02 -2.2571343968914168e-04 9.2375685245717834e-03 7.6197163387785305e-04 1.4607137242459895e-04 -3.8142345177202618e-04 7.9575343808764386e-05 1.4358852458801839e-04 -2.7981019800173655e-04 8.7957031781420769e-05
-2.6390845278018253e+02 -1.3851126561661511e+02 -4.0835306521495472e-03 -5.8300984706389858e-03 3.2531345935236824e-03 2.6717046880868394e-04 1.0118070125534798e-04 -3.0472190490418028e-05 2.2225163163503892e-04 3.7049618078319141e-05 5.3122900383424770e-06
-3.0561300819159874e+02 -1.6588700642378029e+02 -3.7841213866276579e-03 -6.1500020668995648e-03 4.4453995906251096e-03 2.3061406424397001e-04 1.3566365955543810e-04 -8.5660333388770681e-05 1.8898872899106577e-04 6.8013636819542887e-05 -3.6760937891894479e-05
-1.8974998466228283e+02 -1.4393177267163806e+00 -3.5838664541716123e-02 -2.2217526246779723e-02 -3.2623892820282108e-03 1.3699419282792807e-03 3.8937186860281691e-04 3.0502329867574177e-04 9.7571661832040329e-04 1.4497907988823995e-04 2.6913701657343145e-04
-2.5853793553072398e+02 -3.1840167095376728e+02 1.3419078041929330e-03 -1.5200448166366044e-04 2.8679580334303274e-03 2.6524826304430751e-05 -1.8007123898804501e-05 -3.4170140887183030e-05 4.1285812150553015e-05 -1.9679173197104766e-05 -2.6226025194494323e-06
-2.7664717654417916e+02 -5.0160294593687027e+01 -2.2772090180855253e-02 -1.9241301949971725e-02 3.4248261131710933e-03 9.3448183054760142e-04 4.5753863466881686e-04 -9.4144788626519799e-06 6.8398883855819365e-04 2.4588431321912791e-04 2.8258608382230044e-05
-3.0726561352608502e+02 -5.4762468192242551e+01 -2.3381625073930712e-02 -1.9450158565825378e-02 5.0630540120021536e-03 9.3870431634057239e-04 4.8895398622227841e-04 -7.6343485028171324e-05 6.8150644052733457e-04 2.7500224199819925e-04 -2.0649890896147641e-05
-3.1733100543607350e+02 -8.5333316545699404e+01 -1.6162171676157962e-02 -1.5240451374467867e-02 5.2643578502853984e-03 6.8108457695379885e-04 3.8485797137305893e-04 -9.7935234699023484e-05 5.0330068851606126e-04 2.1721300625391238e-04 -4.0027298345884098e-05
-4.2701385940579326e+02 -1.8305495666733194e+02 -7.2397278054395272e-03 -5.5620519244275390e-03 6.1466238091327950e-03 3.1103898838594104e-04 1.4470811946772056e-04 -1.7932858449180557e-04 2.3140198252610624e-04 8.3525548299017636e-05 -1.1171572259134483e-04
-3.5409317392389755e+02 -2.8684596236876394e+02 6.1986951294441253e-04 -5.3374450603463602e-04 4.4368728726361453e-03 5.0306794580546822e-05 -6.7289000774164601e-06 -1.0027958253611964e-04 5.7125359222935360e-05 -1.2600089643797456e-05 -5.1473980937122037e-05
-3.0452352729012597e+02 -7.5685151218436985e+01 -1.7579727008980642e-02 -1.6251911912506575e-02 4.8503703829921776e-03 7.3939069455372490e-04 4.0348599615031358e-04 -7.6290226236704937e-05 5.4601369745493780e-04 2.2471496511274126e-04 -2.2936152023790992e-05
-3.0944667976452098e+02 -3.5069931904608364e+02 1.7300800491474482e-03 -5.0698343978616996e-04 2.9965869307818018e-03 2.1373050758578046e-05 7.2078057642973645e-07 -4.4060519392422499e-05 4.0403931299199975e-05 -4.8560372612181331e-06 -1.1098063153822676e-05
-1.3144338171913466e+02 2.8010784060143800e+02 -6.4799637960875667e-01 2.1045279331161107e-01 2.9861325278594829e-02 1.6673406114926688e-02 -5.7132580190746782e-03 -1.4750174037266570e-03 9.5454459392303650e-03 -3.3982772926469565e-03 -1.1465428256621139e-03
-1.8111530498496361e+02 -1.0461010111182475e+02 -2.9439681800769737e-03 1.9675520506270022e-03 -2.2797503405410627e-04 2.6872001430159768e-04 -1.9229156327417237e-04 1.2685880539918345e-04 2.3633636432075097e-04 -1.7064849071727535e-04 1.2435108002458828e-04
-1.5262091261347126e+02 3.7795252985521722e+02 -3.0800837682315679e-01 2.1781389816123278e-01 4.0984449792052756e-03 8.6800790297213749e-03 -5.9211446674610150e-03 1.4745760865851791e-04 5.2919868846666501e-03 -3.5251917876874543e-03 1.9254050342977594e-04
-1.0647120314853861e+02 3.4988245959276350e+02 -4.3534458061610837e-01 3.2118219439917545e-01 2.4560914021165291e-02 1.1340527326282360e-02 -8.1211458768455404e-03 -5.3923778923250338e-04 6.5517369395051680e-03 -4.5881417384546104e-03 -2.6906773499968520e-04
-1.1618671449551371e+02 3.2042669650136230e+02 -5.5553049972214696e-01 3.0779454735376871e-01 3.1929611452926145e-02 1.4228834158067366e-02 -7.8980817127844525e-03 -1.1038490864761137e-03 8.1179986611237490e-03 -4.5123416918929965e-03 -7.5262336049392606e-04
-8.2528181959243867e+01 3.1566652263651321e+02 -6.4074582096095822e-01 4.1389052395613868e-01 9.3898661902333258e-02 1.5343703870783173e-02 -9.7775901763353604e-03 -2.5074750450090224e-03 8.2954998402126334e-03 -5.2247944128178351e-03 -1.4745897640833566e-03
-1.7428370098522754e+02 3.1292196596620863e+02 -4.3312484411708019e-01 1.6743730478251748e-01 1.7187020145836426e-03 1.2044307755247924e-02 -4.7876105399224751e-03 -8.4272896604040425e-05 7.2799344699600414e-03 -2.9458001873147828e-03 -6.5367174443620356e-05
-1.9917463355728290e+02 2.7008953702904290e+02 -4.1335302824913994e-01 8.0389596944062211e-02 -1.6964073861693110e-03 1.1786973164554695e-02 -2.5849699275256217e-03 3.8422938306558071e-07 7.2400898538141564e-03 -1.7006843611409375e-03 -1.8276251864796840e-05
-1.0692977532213328e+02 2.5145248967871487e+02 -8.3107960257069113e-01 1.8882016343988253e-01 9.8674590360504980e-02 1.9974067662353087e-02 -4.9762852655836649e-03 -3.3948757634764560e-03 1.0832192034075485e-02 -2.8992634677449569e-03 -2.3094552695109012e-03
-1.7544930005801575e+02 2.5234272802242421e+02 -4.9150456000560416e-01 7.4339771935783713e-02 -7.5857034575460894e-04 1.3615770094531174e-02 -2.4464483641557342e-03 -2.8595884505448288e-04 8.2092199344695280e-03 -1.6287108728621133e-03 -2.9430311885778358e-04
-8.7891938111451466e+01 2.4329375561043642e+02 -9.5647965538238899e-01 2.0762294422420921e-01 1.9000864133649420e-01 2.1667683391436265e-02 -5.1402257983758238e-03 -5.0923530131745335e-03 1.1146407182229987e-02 -2.8563734119095227e-03 -3.0022579584730973e-03
-1.2108813367667759e+02 2.3696811901825075e+02 -7.4133531717280132e-01 1.0310328233084669e-01 5.8221227441787031e-02 1.8482227984730138e-02 -3.0649766875325410e-03 -2.3962335414073224e-03 1.0327539495829322e-02 -1.9308405818932275e-03 -1.7558000395476651e-03
-7.5199771103552933e+01 2.1675604002162228e+02 -9.8028948186785170e-01 9.8292490596798732e-02 2.7051389033041534e-01 2.1286621322018164e-02 -2.7593906310884606e-03 -5.7440250892184640e-03 1.0503437021471796e-02 -1.6781732345236746e-03 -2.7683722955838953e-03
-1.1275787773258759e+02 1.9897658247863282e+02 -6.7449925472196359e-01 -1.8320388921522476e-02 7.3231845667507067e-02 1.6608100702376519e-02 -1.7605029535287776e-04 -2.2246037659648314e-03 9.1886089004349185e-03 -3.7757457348962497e-04 -1.4190534636222536e-03
-6.0383387178046924e+01 1.8329999573343446e+02 -7.6709763366149053e-01 -2.3564228791745412e-02 3.4377874129368441e-01 1.6424410914288472e-02 -7.6400011181533588e-04 -5.8751076873843613e-03 7.9863369440120770e-03 -1.0232066285245354e-03 -2.0935415331538327e-03
-3.4182283008304474e+01 1.5737818178658475e+02 -4.1141971256814291e-01 -4.2260581865155404e-02 3.7167288536135634e-01 8.7745507231842615e-03 -9.4157678165886953e-04 -5.6724960808060207e-03 4.2489338849346896e-03 -1.4064431821755789e-03 -1.5840943418311015e-03
-8.0936406062276035e+01 1.4666987592254986e+02 -4.1415036086845408e-01 -8.3649321036365742e-02 1.3413491695991595e-01 1.0046388834963570e-02 9.0101274362739672e-04 -2.1607512468068981e-03 5.4907348654105754e-03 -1.9129787772626377e-05 -6.8526716024782286e-04
-1.3172281960993749e+02 1.3793959529823999e+02 -3.1925533423051405e-01 -8.5880801790041886e-02 1.8291203829592029e-02 8.6541409927828744e-03 1.6047825558943238e-03 -1.4461619137134986e-04 5.1423323162472197e-03 6.6009373620386301e-04 5.6587050754162461e-05
-9.2595442620927230e+01 1.2740442572775193e+02 -2.8967770339866211e-01 -7.8211786479834733e-02 7.6680613219665475e-02 7.4748589488813711e-03 1.0161031420054564e-03 -1.0284249798949664e-03 4.2884042114960880e-03 1.5577349072727436e-04 -1.8493823447864608e-04
-9.1286542042854279e+01 1.0192554375113312e+02 -1.7613539360277966e-01 -5.3620379368406385e-02 5.6820105096611749e-02 4.8280390904460770e-03 5.0551086103228532e-04 -6.2311587193993989e-04 2.8905497608155005e-03 -8.4313312020184840e-05 1.9052841227894142e-06
-8.3851327684421932e+01 7.7052458844709335e+01 -9.8602900225448306e-02 -2.3130598863634468e-02 4.3494827056414352e-02 2.9337483064347152e-03 -1.5524854521983139e-04 -4.5063717028872294e-04 1.8491164039547839e-03 -4.0968513271981053e-04 2.7805927331834916e-05
-1.0572945490899195e+02 7.5467433765426705e+01 -1.1093140746101651e-01 -3.7060691349355517e-02 2.3312390264499348e-02 3.3170920469331009e-03 3.0899393135987223e-04 1.2362444262409458e-05 2.0968465648619193e-03 -9.8673673483038390e-05 2.6879873717190224e-04
-1.3316026116749023e+02 6.9060927629320318e+01 -1.0768153548002121e-01 -4.5494840756729965e-02 4.9085737957411078e-03 3.3015410226006135e-03 6.9568863488013498e-04 3.7436896492331332e-04 2.1170441323203801e-03 1.9524538655610530e-04 4.2836327667646550e-04
-9.1382530214959445e+01 4.7281637319908143e+01 -5.5905214694825789e-02 -6.0087100755731957e-03 1.9769075742663043e-02 1.8751983698342784e-03 -4.0053270840738011e-04 -5.4486016462707906e-05 1.2602410081911947e-03 -4.6662851923868527e-04 1.6297381670658557e-04
-1.1873264907051801e+02 4.1304017949848046e+01 -6.0009190094069048e-02 -1.8782462398783197e-02 6.0830140699437872e-03 2.0174962651946069e-03 1.4944396208062481e-05 2.7713333790405813e-04 1.3573951741598473e-03 -1.9166269017855271e-04 3.4404649267343978e-04
-1.0516443604957205e+02 3.8281645289165418e+01 -5.1970489341203296e-02 -9.3584043910909763e-03 1.0493516997234323e-02 1.7829733078284571e-03 -2.5146770504855096e-04 1.4010359665926340e-04 1.2112979250752209e-03 -3.5441015335055170e-04 2.5553228362884095e-04
-1.4302410032426263e+02 2.9006873268055028e+01 -5.2674224080700376e-02 -2.2839376427008409e-02 -1.7319529751611633e-03 1.8336173719658581e-03 2.3393439797504939e-04 4.1519999963310865e-04 1.2542009070781539e-03 -1.7298742722043108e-05 3.9614851690633585e-04
-9.2853693032094128e+01 2.1387927485913206e+01 -3.3223331061381894e-02 5.6192782709310191e-03 9.8135098082435240e-03 1.2693797322282500e-03 -5.8277468490449617e-04 6.9874637020340396e-05 9.0392309055304916e-04 -5.2096262392425496e-04 1.7782324491101917e-04
-1.2488252326823911e+02 -1.5121674821036251e+01 -1.9491650954921724e-02 2.5849552738266791e-03 -1.0450209834070184e-03 8.6445809668767547e-04 -3.7834149089873532e-04 2.6398007921394023e-04 6.5004993618353649e-04 -3.4990698288664185e-04 2.5248484839646303e-04
-1.4449862004848620e+02 -5.3940043850064669e+01 -9.0680170108103867e-03 4.2384793942750916e-03 -2.1397152453964852e-03 5.1696927138009108e-04 -3.3346802436380629e-04 2.3019180580975392e-04 4.1722108426117682e-04 -2.8684475102678028e-04 2.0665493811039258e-04
-1.9892926550840309e+02 2.2660217341043995e+02 -4.0044725537123438e-01 1.5994113643609753e-02 -3.9902194416508866e-03 1.1490538631165784e-02 -8.9278764414372569e-04 2.9001274582376580e-05 7.0856188220822063e-03 -7.1685239406401842e-04 -1.4891139275783178e-05
-1.6698360736889376e+02 2.0848387479070738e+02 -4.7492536591684115e-01 -5.3884120443703004e-03 2.0780580647660393e-04 1.3116189356384120e-02 -3.8429400070611890e-04 -3.3777551907850865e-04 7.8920103312988682e-03 -4.4356653319419220e-04 -3.3548965520726601e-04
-2.0151298581378450e+02 2.0003301636566482e+02 -3.5882447747049434e-01 -1.9062999926291669e-02 -4.7100804936316583e-03 1.0419787574808118e-02 6.3826068185608223e-05 1.0973215578202342e-04 6.4727183226326798e-03 -1.4586693100360014e-04 5.7921270352075176e-05
-1.5670893428795756e+02 1.7916641810846610e+02 -4.2930520249080023e-01 -5.2401341965802109e-02 3.9606333293384826e-03 1.1801818807928310e-02 8.2633458476321058e-04 -2.9157834707669650e-04 7.0794615805295068e-03 2.4991982313938747e-04 -2.4801138045397320e-04
-1.9902843136132319e+02 1.3639131964172728e+02 -2.3462478055139613e-01 -6.3236218737915129e-02 -4.7489036045745272e-03 7.0503454081232925e-03 1.3196933471722730e-03 2.9971816454448002e-04 4.4694728220579351e-03 6.2409494105520648e-04 2.4748022489416022e-04
-1.5246777450390380e+02 1.3317589636678125e+02 -2.7857039310793658e-01 -8.0352346643052144e-02 3.4428084639661141e-03 7.8714076357747631e-03 1.5928588057502083e-03 1.4141655137081915e-04 4.8071333115874606e-03 7.0898299267663461e-04 1.7928744447444640e-04
-1.8028226355584499e+02 1.1028870837719639e+02 -1.9124938499057739e-01 -6.8807129115876220e-02 -4.0188981753860242e-03 5.7649781875281844e-03 1.4473884272360681e-03 3.6314999552188607e-04 3.6612349526318330e-03 6.9051000696142978e-04 3.1894211559263980e-04
-1.4297353115184964e+02 9.2795995076778127e+01 -1.6129418275197788e-01 -6.5223623324426994e-02 3.9476668596832281e-03 4.7478861181989669e-03 1.2137780351945515e-03 3.5467286401148589e-04 2.9736501079272101e-03 4.9631817862585449e-04 3.9809719946800140e-04
-1.6632836951449616e+02 8.3057015785352021e+01 -1.3658794596033808e-01 -6.0101426768614546e-02 -2.8668224747827819e-03 4.2027934090594285e-03 1.2080853313794846e-03 4.2388249443432621e-04 2.7003260034957097e-03 5.4696963692472456e-04 3.9234744721171561e-04
-1.8947240101266240e+02 7.0662461758841104e+01 -1.1197653679424630e-01 -5.3447851310411416e-02 -4.2727536720660623e-03 3.5982572184999366e-03 1.1314543948128960e-03 3.9613403355194087e-04 2.3665153137632272e-03 5.4352803039837039e-04 3.4913374315921419e-04
-1.6269595697572723e+02 4.9412653985022438e+01 -8.0389413664067738e-02 -4.0751439233538272e-02 -3.4257350094760389e-03 2.6387125761596704e-03 7.3938144125632662e-04 4.4600857488430131e-04 1.7544290258549252e-03 2.9111560968740564e-04 4.0832548978006488e-04
-2.3435931461675366e+02 4.5534834314056710e+01 -7.7871360738482859e-02 -4.2230207496287725e-02 -9.0659089697511244e-04 2.6766308104076795e-03 9.6673371853777345e-04 2.1845763047335297e-04 1.8200458422843681e-03 5.0220143607860852e-04 2.0848513060662673e-04
-1.8707012614250576e+02 3.6202581181767648e+01 -6.7118651176986135e-02 -3.7633329192217069e-02 -4.0596344691525106e-03 2.3039026584673879e-03 7.5108378472232471e-04 3.7568087331299536e-04 1.5655974955205404e-03 3.3711716360793694e-04 3.3102489415231775e-04
-1.7306526673928832e+02 -1.4979502711554389e+01 -2.5699395532243239e-02 -1.3369330536620309e-02 -3.4607222406987273e-03 1.0513504800935842e-03 1.3235393396634161e-04 3.1718247370915350e-04 7.6865712923890859e-04 -1.4708701936481784e-05 2.7911452906146750e-04
-2.1887833845394826e+02 -4.1633099239139774e+01 -1.9972470644520599e-02 -1.5326506900043512e-02 -4.8705312219902459e-04 8.6397705193379975e-04 2.8556488653439026e-04 1.4966468276581259e-04 6.4427987484407315e-04 1.1697331063391164e-04 1.4430709842162332e-04
-1.6920237099771487e+02 -5.2481003776660820e+01 -1.1156450127649526e-02 -2.4599389193759123e-03 -2.3841019154637144e-03 5.7986739151540893e-04 -1.2643131092591374e-04 2.4008415585415792e-04 4.5714644011126413e-04 -1.5349063903904878e-04 2.1385903478405706e-04
-2.1139651984389562e+02 -6.9745570685987545e+01 -1.0876636697599749e-02 -8.2121690310975569e-03 -2.0866696632485172e-04 5.5182101737151295e-04 9.8635662010102045e-05 1.2929469517656097e-04 4.3217801369791571e-04 8.3018026680289302e-06 1.2699935854698760e-04
-1.5872982536320720e+02 -7.9607364118479921e+01 -5.0937467693090016e-03 4.0393011849060171e-03 -1.4520178410500401e-03 3.6515068052331485e-04 -2.8692201936400335e-04 1.8469156258645774e-04 3.0911946606091583e-04 -2.4248970633003716e-04 1.6871936633490730e-04
-2.2411412327818209e+02 -9.2518342809400295e+01 -7.3943276374310715e-03 -6.5247620131983685e-03 9.9337772145471643e-04 4.1876950926270372e-04 7.6526286258530666e-05 7.2109190810107945e-05 3.3743190525096193e-04 4.7539041133486171e-06 8.3036345746109825e-05
-1.6856125990495067e+02 -9.5650563268025294e+01 -3.4071608825006175e-03 3.5143957571025842e-03 -8.0363657249287411e-04 2.9418067725825225e-04 -2.5201023371334240e-04 1.5323568628821394e-04 2.5670190755074546e-04 -2.1335188038521397e-04 1.4439568399079233e-04
-2.3773353123017202e+02 -1.0714876624157897e+02 -6.1521213620200346e-03 -6.3885640436283928e-03 1.9241168484456026e-03 3.6397652522124151e-04 9.0013535841181519e-05 3.0219349580698271e-05 2.9630319023902114e-04 1.9739331361269195e-05 5.1384634913599900e-05
-1.9117760127909861e+02 -1.1202509127619886e+02 -2.6135734262723123e-03 8.9646258528486647e-04 2.3828348467224718e-04 2.5003373537876270e-04 -1.4962624905244984e-04 1.0595545814961587e-04 2.2128442768976726e-04 -1.3976516061431631e-04 1.0857657648101059e-04
-1.7024468779965761e+02 -1.2163494855528471e+02 -1.2089587216833702e-03 4.7103945108665259e-03 1.7906815401689654e-04 1.9728852741661768e-04 -2.6494331219811904e-04 1.0663244821017715e-04 1.8398998147810060e-04 -2.1312897257858726e-04 1.0860219790436301e-04
-1.4677656563054836e+02 -1.2512731637327811e+02 -8.6449135040971080e-04 8.1086602894427581e-03 1.7754723153033035e-04 1.8239113048104425e-04 -3.6363954185976308e-04 1.0448712053635255e-04 1.7288172562653743e-04 -2.7444427867589274e-04 1.0644014008318618e-04
-1.7730977920556074e+02 -1.4225228125664714e+02 -1.8150583345042379e-04 4.3729630918879717e-03 8.7595562831464379e-04 1.4568822190376971e-04 -2.3984556590041293e-04 7.5274272147059606e-05 1.4369165773581505e-04 -1.9174297188964524e-04 8.4909784058520687e-05
-1.4956235225693706e+02 -1.5288671623597651e+02 2.0368295395446743e-04 7.5991568912356332e-03 9.6225533644961336e-04 1.2416295152179634e-04 -3.3090167242246903e-04 7.0400272666803975e-05 1.2640346401529548e-04 -2.4731094661887708e-04 8.0985081367749721e-05
-1.7773064366717836e+02 -2.0306227582508308e+02 1.1122615587873810e-03 4.2837613269502244e-03 2.1023036517162671e-03 6.2144013540290979e-05 -2.0733935419395353e-04 1.8025481343985935e-05 7.4378890686952170e-05 -1.6021797959750106e-04 4.1150821512864873e-05
-2.0735772244866379e+02 -1.3033846285002272e+02 -1.7327539972460367e-03 -1.8185849086050566e-04 1.2300468746666634e-03 2.0387206462784519e-04 -9.7947774924005907e-05 6.1334901803142137e-05 1.8481177065813879e-04 -9.9948218323471470e-05 7.4865417424475433e-05
-2.5529094768386418e+02 -1.5707484391594272e+02 -1.9928801002175884e-03 -3.5390548002693684e-03 3.0956734099931329e-03 1.8657973163136078e-04 3.6527786757874572e-05 -2.5902076413364264e-05 1.6465805052896730e-04 -2.4018160450884769e-06 8.1503310965602046e-06
-2.3424855046341958e+02 -1.9485108311654227e+02 5.9774461250374389e-04 2.1725780858668939e-06 2.8287373555592817e-03 8.0582637135491835e-05 -6.3836093286419784e-05 -1.4964483614657861e-05 8.7157827873033018e-05 -6.3812194927475248e-05 1.6151627296494241e-05
-2.2107661495602375e+02 -2.0420158500042234e+02 1.0373652422182597e-03 1.2050084003593069e-03 2.6426776336789057e-03 6.2261646285101193e-05 -1.0170651477906755e-04 -6.9045561923568756e-06 7.3672663949502049e-05 -8.8451422375115173e-05 2.2164897778111090e-05
-2.9503314231272077e+02 -1.5966824447554015e+02 -3.7981267547015740e-03 -6.1573522151491958e-03 4.2191731461973577e-03 2.3719810598514030e-04 1.3058178196615326e-04 -7.4437362806412292e-05 1.9541871168342299e-04 6.2850907599512103e-05 -2.8026458198241355e-05
-2.8040558068291023e+02 -1.8564628753436367e+02 -1.2641341995181968e-03 -3.5395764564379911e-03 3.8138887958228907e-03 1.4179416643893535e-04 5.5035749487571449e-05 -6.0603465764087897e-05 1.2788869024423519e-04 1.6100408466753546e-05 -1.8650689010036098e-05
-3.1502091191389741e+02 -1.8630062328451129e+02 -2.6373289223694551e-03 -5.0389224139171232e-03 4.5531290823740437e-03 1.8059999801183529e-04 1.1005572328814634e-04 -9.3733850461881561e-05 1.5158937986577129e-04 5.4627576735057990e-05 -4.3649430555767080e-05
-3.0068087141688460e+02 -2.0860433067468801e+02 -8.0909434259398031e-04 -3.2213804307829443e-03 4.1696108502500837e-03 1.1328862330601188e-04 5.6978507656353067e-05 -7.9290921211011941e-05 1.0438858553747810e-04 2.1543322917740677e-05 -3.3425201858261022e-05
-2.7980409413401310e+02 -2.2349019178051725e+02 3.5774690754065145e-04 -1.7717909119973228e-03 3.7428783909980892e-03 7.1428764302464425e-05 1.2169736499869965e-05 -6.1009979689113483e-05 7.5363980285411591e-05 -7.3199635321005873e-06 -1.9838317388134504e-05
