patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	locking_probability_mean	locking_probability_std
1	141.731342040772	38.7225699043728	2466	141.771943858089	38.7259547140988	2341	141.706193518347	38.6939253247866	2342	141.715895119293	38.7478188292697	0	0
2	142.427192198095	40.8254056293655	2882	142.460662148929	40.8452768658229	2881	142.429388546329	40.7963548890793	2756	142.391530032452	40.8345746262572	1	0
3	141.224984651356	41.2199000432989	572	141.256120476325	41.2397967316092	571	141.245714953114	41.1859959384109	454	141.173105900401	41.233889389774	0	0
4	144.088761050205	40.9068110909914	6358	144.048126484223	40.9038234515148	6501	144.126025386749	40.9320962261651	6500	144.092146466924	40.8844999765692	0	0
5	141.445283639226	37.6463280241057	2571	141.482853949119	37.67950712403	2570	141.456529025177	37.6292768940557	2445	141.396492416828	37.6301836339828	0	0
6	142.640577056257	36.9353908928276	6141	142.682036947461	36.9663994045454	6140	142.649246208001	36.918813947634	5999	142.590472453921	36.9209409830708	0	0
7	143.908058781609	41.7354750010594	4192	143.955920664882	41.7521204140695	4191	143.907781729778	41.7117540824131	4060	143.860481412332	41.7425304936888	0	0
8	141.124121312355	36.9978938076185	2683	141.162162904667	37.0258362743368	2682	141.130818247788	36.9778309829286	2557	141.079399335717	36.9899996647286	0	0
9	139.849164160915	36.6092789398431	484	139.8408684004	36.6294336919006	602	139.892983976174	36.6187265700689	483	139.813656339207	36.5796634713253	0	0
10	142.311342196727	37.8384494631096	4114	142.283917729155	37.820913080683	4115	142.304725349178	37.8725151394926	4246	142.34537934638	37.8219117200945	0.823609226594301	0.381411137467588
11	140.668735853255	38.6804875148163	288	140.682174409942	38.654567072637	171	140.628894103413	38.6792005403016	289	140.695144546164	38.7076844105892	0	0
12	140.614771562919	35.8784598945648	3166	140.621041701385	35.9111214623144	3293	140.638539842012	35.8585989725582	3165	140.584734190199	35.8656528922406	0	0
13	140.33209283119	36.4251381910154	1680	140.286436513227	36.4156773696769	1803	140.371595942394	36.4533040723884	1802	140.338263985765	36.4064181913457	0	0
14	141.671933932318	41.3707305944339	1171	141.705551872507	41.3905399432073	1170	141.690009687681	41.3375355957198	1051	141.620230487446	41.3840980782811	0	0
15	140.483451106544	37.4571113663248	857	140.5136659832	37.4385487370841	738	140.454926615267	37.4414583630017	739	140.481757924093	37.4913194805325	0	0
16	140.167474758808	36.7270084556952	1081	140.167550214433	36.6925904235631	962	140.139400841116	36.7464088370864	1082	140.195470976864	36.7420193096908	0	0
17	141.332043033197	38.2552365310234	1840	141.360247578122	38.2836630750089	1839	141.34503969149	38.23094277476	1717	141.290850610973	38.2510924139135	0	0
18	140.126337176391	36.060414277884	1795	140.102475419051	36.0796929831011	1918	140.156622053869	36.0734447310521	1917	140.119915313524	36.0280986897354	0	0
19	140.447410604898	36.6373164216316	1685	140.439862869779	36.6571980313737	1807	140.491942861841	36.6464148472448	1684	140.410442843084	36.6083224914003	0	0
20	141.451488044238	37.6966683445462	2446	141.422672954223	37.680231675982	2447	141.448934973602	37.7302583459758	2571	141.482853949119	37.67950712403	0.150610583446404	0.3579117901207
21	142.25166808114	38.3926297056828	3602	142.226943311959	38.3738522468301	3603	142.240023848387	38.4269223000539	3732	142.288030170436	38.377105582046	0.525101763907734	0.499708634355663
22	141.77838869402	37.7031563828138	3076	141.734613687443	37.6969409856705	3204	141.813669747053	37.7311945234232	3203	141.786896983031	37.6813199385678	0.951153324287653	0.215693773450636
23	142.409902608734	36.2964795649034	6553	142.363157576767	36.2873104221381	6697	142.451391093212	36.323907580135	6696	142.415177930624	36.2782041281938	0	0
24	141.2548888973	36.4062244946258	3823	141.295071511633	36.4340992247121	3822	141.260717179771	36.3876558872599	3692	141.20889626018	36.3969028316493	0.797829036635007	0.401891800917684
25	142.353164281148	37.1505159500628	5036	142.313062302745	37.1232976016731	5037	142.347221005872	37.1702004983507	5173	142.399226919556	37.1580337701386	0.582089552238806	0.493550223879231
26	141.664626694284	36.3509398012753	4884	141.689841527743	36.3324610267746	4749	141.634497830712	36.3370820711097	4750	141.669541969771	36.3832696307455	0.759837177747625	0.427472317406105
