site_id	lon	lat	observed_east_mm_per_yr	observed_north_mm_per_yr	modeled_east_mean_mm_per_yr	modeled_north_mean_mm_per_yr	modeled_east_std_mm_per_yr	modeled_north_std_mm_per_yr
85	140.750000000793	36.7999999999614	-24.5876416436	4.75924998622	-19.698074234152	7.8658328719403	0.362096756973076	0.140258013879728
86	140.080000001138	36.364999999959	-11.3592472014	2.83103078194	-9.93287834238806	1.30695435747625	0.218441277284366	0.0356282666811496
87	140.480000001008	36.3439999999559	-11.1296374061	5.108298363	-11.8603587164586	3.23863565678426	0.250783862378175	0.0850211716740353
88	140.040000001009	36.8539999999661	-14.9443016129	5.07068234595	-14.4359572076526	2.69432243081411	0.256371969051212	0.10502456627216
89	139.620000001149	36.6659999999666	-10.0037319901	2.08824570921	-10.6334267921438	0.849348443663501	0.191931628000678	0.0496888702867773
90	139.920000001111	36.5989999999635	-13.5862590564	5.59338353628	-11.5802526073948	1.40627503896879	0.231375119961846	0.0575804725895156
91	139.220000001157	36.769999999971	-11.359173097	4.12583995734	-9.52005845278154	0.557076221614654	0.151984983999829	0.0415096223853068
92	138.550000001215	36.5079999999742	-4.65349485643	4.84054912328	-6.04699557550882	-0.171900778643148	0.0895896651448412	0.0181058299374081
93	139.330000001263	36.421999999966	-9.63067431834	2.41215772598	-7.72084144067843	-0.0246740433785617	0.13877999229627	0.0192415513058356
94	139.080000001426	35.9869999999629	-6.58744439342	0.467426668516	-4.49498132895522	-0.445842211316147	0.0781415640724382	0.00818970262981287
95	139.800000001362	35.8959999999543	-6.01327630772	2.63395920963	-4.35591449700136	0.159260889104478	0.08928369313209	0.0117172858214657
96	140.050000001368	35.6569999999479	-0.375138420084	1.21864801392	-2.50354550716418	0.725134763432836	0.0530380388231092	0.0227840069656392
97	139.250000000689	38.4649999999859	-9.68133675071	6.06276792584	-12.2990911251289	4.45418769948439	0.150943717922556	0.0685163540917218
98	138.510000000702	38.3189999999881	-7.95234637536	4.61800557903	-9.00212651061058	2.75587176991859	0.115844285374226	0.0444373518108407
99	138.470000000761	38.0629999999868	-8.2382299346	3.89843256017	-8.98029276742198	2.30973229527815	0.113331286561373	0.0441182464172307
100	139.350000000817	37.9289999999814	-14.0740290209	6.86117609944	-13.5082029544776	3.69142471211669	0.166959518069416	0.0803262913260853
101	138.270000000798	37.8159999999864	-6.71412603327	4.93549819091	-8.140475389308	1.67914145302578	0.103091920887971	0.0382778858330446
102	139.480000000871	37.6859999999786	-14.3595105977	8.10157775482	-14.1811753314925	3.43585131286296	0.183814702371866	0.087214390258316
103	138.780000000888	37.6679999999824	-8.73750105659	6.17693510806	-10.2175182289281	2.0423612283175	0.128298915030882	0.0526852619622147
104	139.060000000897	37.6619999999807	-7.68517091117	4.32260180997	-11.6662859331343	2.48256385122117	0.147683564030162	0.0643689143251734
105	139.000000000951	37.4679999999794	-8.20647467554	7.21942339114	-11.0370400822388	1.93833190275441	0.143555914825255	0.0591654395394564
106	138.79000000099	37.3109999999795	-9.73857633953	3.20116320475	-9.6489096521981	1.32151215986431	0.127328192337608	0.0474224001629719
107	138.330000000963	37.2309999999822	-4.69060048063	2.90744873336	-7.59662584124831	0.782426765468114	0.0989266369235554	0.0331823119339567
108	138.930000001038	37.1659999999772	-9.40501573447	9.64792694704	-9.90480406373134	1.15924908956581	0.1360872708877	0.0489198397018197
109	138.610000001044	37.0789999999788	-7.38016037626	3.21777715344	-8.25866825048847	0.703988416363636	0.111961611391399	0.0361302791831889
110	138.830000001087	36.9929999999764	-8.7883448922	4.51806584649	-8.87270090080054	0.701944274043419	0.125404299673097	0.0393690849426992
111	138.440000001107	36.8019999999779	-3.8025031802	3.92695178648	-6.80646127940298	0.174778705766621	0.0948583669658477	0.0253708842675503
112	138.64000000128	36.3459999999717	-4.00975261665	6.87976980841	-5.58696635636364	-0.319063158276798	0.0859209679338437	0.0140333475850501
113	141.45000000008	41.4049999999968	-8.20346740598	5.02007715636	-10.695097528019	3.62958583164179	0.277816099720288	0.144677340975305
114	140.490000000166	41.1849999999966	-7.22022717517	8.3681033217	-5.24007701906377	2.22954123876526	0.239579651551817	0.0609352264886245
115	140.820000000147	41.1459999999963	-7.78601101922	6.0105078795	-6.17663067587517	2.1267598287924	0.237642835133175	0.0755915557159479
116	140.870000000162	40.9129999999956	-8.46291700004	5.75188642422	-5.32915693843962	2.5305088156445	0.201461470335792	0.081807575061633
117	141.130000000141	40.8619999999953	-6.82806863961	6.92131313148	-5.88725715886024	2.82859289043419	0.193270926026609	0.116922448464756
118	140.590000000206	40.705999999995	-6.5863703533	6.98835634471	-4.47726462704206	3.4983283297422	0.177077953328329	0.0698560921324418
119	141.380000000127	40.6759999999945	-8.40698718756	6.64697992834	-6.01645016042062	4.61120163860244	0.193911141094663	0.159913091782402
