
383212.56014514	31413.42201131	137887.78707546	273592.35008615	307829.14263394	128226.57492401	337349.46962314	193728.96109960	19632.95231169	36776.48493968	303198.80345483	34775.69600586	43235.70584776	629155.78068407	492175.34845679	417420.21245029	293004.02418869	494871.05103145	584080.34168513	412064.38487466	662665.95469824	604800.26223897	348932.65018945	66981.61690282	527995.10979876	46248.97789833	178017.44289732	656168.74437431	
253197.53729652	123028.45764501	49689.08599515	273592.35008615	212155.02563232	73971.33679558	381346.90567730	111101.50848224	124755.57545984	36776.48493968	311608.15830041	34775.69600586	172575.00470188	629155.78068407	421780.03504772	491833.76112950	221731.78304785	356452.80701421	584080.34168513	523598.54603889	637615.98337075	604800.26223897	302988.16611004	56575.91657209	392834.81101288	46248.97789833	190733.77800856	656168.74437431	
188513.17395188	270250.17151677	49689.08599515	246764.65168259	167877.50985201	54396.95894491	298844.46917221	111101.50848224	250910.15009036	36776.48493968	329760.49882555	34775.69600586	122883.17482980	629155.78068407	434061.89380401	611411.50890665	316085.75959419	326005.37292855	697190.65828286	520797.77403830	498969.86857780	536600.70737877	397219.39209946	119089.07780942	392834.81101288	46248.97789833	190733.77800856	656168.74437431	
314546.54734371	144531.54801279	60224.33513815	289152.69220021	284600.67171977	73818.69038532	353505.92579581	210862.05293082	367120.55505620	36776.48493968	180835.60127850	34775.69600586	89010.08257714	629155.78068407	527180.03741761	621451.20854893	354941.54509918	326005.37292855	578990.98686988	451502.00857489	363931.53043546	616780.04346018	397219.39209946	206326.53988722	465258.48050857	46248.97789833	212106.08611339	656168.74437431	
421183.06185987	16574.12097488	60224.33513815	194158.72508431	149334.58098568	73818.69038532	347398.13911747	332219.95200287	367120.55505620	13970.37246617	119741.14114035	34775.69600586	54661.29031173	629155.78068407	527162.49302712	621451.20854893	319447.72518137	370404.96230817	451371.69573505	433441.00466442	363931.53043546	624539.34207798	397219.39209946	206326.53988722	450240.80611492	98484.24981427	78772.77806420	671108.51611979	
421183.06185987	22399.06218625	45080.58781056	137589.46528626	254335.50456185	26715.19545393	347398.13911747	389745.22008275	283062.53016635	13970.37246617	119741.14114035	93676.90868268	43514.68593514	629155.78068407	610949.37547352	555201.00190542	268766.68960134	302548.49121534	446439.57629800	313024.05840318	363931.53043546	699278.88042074	292343.60445944	192897.95132380	447910.20539127	98484.24981427	226958.86859757	683295.29936987	
470685.47669481	22399.06218625	132354.15435473	71573.82775733	402885.66221632	17622.06025116	345763.82770457	334414.52440266	278679.13712906	13970.37246617	181017.88419157	55124.66864033	43514.68593514	674636.98436619	553861.37234795	578506.97719206	266629.84404843	413231.54085228	542975.34502423	220672.73230412	467281.88411903	699278.88042074	292343.60445944	215488.32245338	314801.85499870	59119.50696371	367015.34086911	683295.29936987	
399713.39082010	37891.00906597	60848.14644108	74673.60812916	412612.06330575	17622.06025116	345763.82770457	374299.36054225	278679.13712906	1512.68866981	141637.32037076	55124.66864033	139887.50405885	674636.98436619	536935.92159410	613522.65654522	362282.25750555	462190.03147256	421338.92685665	123466.45485013	399855.18948939	699278.88042074	390448.68255388	312818.31743942	302588.69819479	102433.77034883	318118.01617322	679649.31736450	
459307.83293256	68896.94850203	104028.91961014	218449.78688818	262955.43679334	120425.37313307	345763.82770457	345587.10271407	278679.13712906	1512.68866981	244870.19715705	55124.66864033	31875.80727109	674636.98436619	660409.70692515	517861.12174414	444880.81901756	539897.97579634	328065.42725352	140748.83120547	399855.18948939	699278.88042074	392329.69777805	406074.47547194	372451.25678546	85842.55559448	432092.10018633	679649.31736450	
458246.43133035	13758.25114476	240417.15487771	257476.63315279	155057.47387697	120425.37313307	365678.67638047	410415.50885096	315226.13556242	1512.68866981	244870.19715705	55124.66864033	45828.45741754	674636.98436619	573364.75729193	531253.71288105	321192.24199028	439732.44514849	248999.22015158	154301.66561364	399855.18948939	677427.98864276	392329.69777805	288706.44751145	347607.63765811	85842.55559448	303892.23053359	690714.97311831	
355295.93776574	23832.61677153	274566.74231428	108466.93239151	32778.86692939	120425.37313307	365678.67638047	454201.32235739	221327.61531189	1512.68866981	244870.19715705	55124.66864033	83631.52995924	674636.98436619	437682.12659820	668224.68897677	427532.24680660	534654.20241638	109473.06088627	170766.83602600	528050.49953482	570054.20605945	392329.69777805	277015.63153161	358359.01966441	85842.55559448	303892.23053359	690714.97311831	
366551.70270810	23832.61677153	312542.98377015	225263.52410973	32778.86692939	148619.56578980	344413.88079112	396521.75840882	290808.39629430	1512.68866981	220228.92066148	55124.66864033	123672.47950125	674636.98436619	437682.12659820	543234.94704083	504667.97628753	520132.29716510	253017.63381973	170766.83602600	659687.81467149	603078.81023089	502570.27650263	321449.97816145	369070.55165612	85842.55559448	292597.19925872	690714.97311831	
399189.18832349	13364.57002822	257271.99582330	347491.35074055	108433.94066085	66333.57451626	344413.88079112	275220.12144920	351039.92747046	3156.86588755	328981.74035039	55124.66864033	10952.36435962	611614.89866304	509760.28293719	599729.74202415	432025.08947836	570379.29650880	139870.72687566	309889.46538175	682012.58345156	553590.88501802	507328.19598751	249593.76367129	369070.55165612	85842.55559448	279516.51568088	661348.93764757	
287280.58263020	145346.36906557	318226.22554096	208051.77997541	108433.94066085	169775.16346608	245477.13761977	322422.77876355	326119.63943033	144307.79188557	323076.82057572	20185.11775776	10952.36435962	611614.89866304	379194.67962138	551867.97759017	432025.08947836	591551.13134901	139870.72687566	313122.58772307	682012.58345156	553590.88501802	496078.10727922	249593.76367129	369070.55165612	85842.55559448	354915.71727410	661348.93764757	
